Zip Code,Scratcher Sales Amount,Income Per Household Amount,Population Count,Price Point,Male Population Count,Female Population Count,Asian Population Count,Black Population Count,Hawaiian Population Count,Hispanic Population Count,Indian Population Count,White Population Count,Other Population Count,Total Population,Male Population Ratio,Female Population Ratio,Asian Population Ratio,Black Population Ratio,Hawaiian Population Ratio,Hispanic Population Ratio,Indian Population Ratio,White Population Ratio,Other Population Ratio,Ticket count,Ticket Per Capita,Sales Per Capita
85552,1656200.00,50745,6218,10,3041,3177,70,121,31,1386,148,5515,536,7807,0.489064008,0.510935992,0.008966312,0.015498911,0.003970795,0.177532983,0.018957346,0.706417318,0.068656334,165620,21.21429486,212.1429486
85552,1478760.00,50745,6218,20,3041,3177,70,121,31,1386,148,5515,536,7807,0.489064008,0.510935992,0.008966312,0.015498911,0.003970795,0.177532983,0.018957346,0.706417318,0.068656334,73938,9.470731395,189.4146279
85552,1205720.00,50745,6218,5,3041,3177,70,121,31,1386,148,5515,536,7807,0.489064008,0.510935992,0.008966312,0.015498911,0.003970795,0.177532983,0.018957346,0.706417318,0.068656334,241144,30.88817728,154.4408864
85552,352920.00,50745,6218,30,3041,3177,70,121,31,1386,148,5515,536,7807,0.489064008,0.510935992,0.008966312,0.015498911,0.003970795,0.177532983,0.018957346,0.706417318,0.068656334,11764,1.506852824,45.20558473
85553,354320.00,28092,1501,20,796,705,5,10,1,70,16,1475,6,1583,0.530313125,0.469686875,0.00315856,0.006317119,0.000631712,0.044219836,0.010107391,0.931775111,0.003790272,17716,11.19140872,223.8281744
85553,293220.00,28092,1501,10,796,705,5,10,1,70,16,1475,6,1583,0.530313125,0.469686875,0.00315856,0.006317119,0.000631712,0.044219836,0.010107391,0.931775111,0.003790272,29322,18.52305749,185.2305749
85553,223545.00,28092,1501,5,796,705,5,10,1,70,16,1475,6,1583,0.530313125,0.469686875,0.00315856,0.006317119,0.000631712,0.044219836,0.010107391,0.931775111,0.003790272,44709,28.2432091,141.2160455
85553,84510.00,28092,1501,30,796,705,5,10,1,70,16,1475,6,1583,0.530313125,0.469686875,0.00315856,0.006317119,0.000631712,0.044219836,0.010107391,0.931775111,0.003790272,2817,1.779532533,53.38597599
85554,18600.00,37708,778,30,415,363,7,2,0,43,31,748,9,840,0.533419023,0.466580977,0.008333333,0.002380952,0,0.051190476,0.036904762,0.89047619,0.010714286,620,0.738095238,22.14285714
85554,18110.00,37708,778,10,415,363,7,2,0,43,31,748,9,840,0.533419023,0.466580977,0.008333333,0.002380952,0,0.051190476,0.036904762,0.89047619,0.010714286,1811,2.155952381,21.55952381
85554,11370.00,37708,778,5,415,363,7,2,0,43,31,748,9,840,0.533419023,0.466580977,0.008333333,0.002380952,0,0.051190476,0.036904762,0.89047619,0.010714286,2274,2.707142857,13.53571429
85554,10280.00,37708,778,20,415,363,7,2,0,43,31,748,9,840,0.533419023,0.466580977,0.008333333,0.002380952,0,0.051190476,0.036904762,0.89047619,0.010714286,514,0.611904762,12.23809524
85602,2806560.00,38010,9464,20,4679,4785,116,116,22,1687,218,8774,539,11472,0.494399831,0.505600169,0.010111576,0.010111576,0.001917713,0.147053696,0.019002789,0.764818689,0.046983961,140328,12.23221757,244.6443515
85602,2433490.00,38010,9464,10,4679,4785,116,116,22,1687,218,8774,539,11472,0.494399831,0.505600169,0.010111576,0.010111576,0.001917713,0.147053696,0.019002789,0.764818689,0.046983961,243349,21.21243026,212.1243026
85602,1941605.00,38010,9464,5,4679,4785,116,116,22,1687,218,8774,539,11472,0.494399831,0.505600169,0.010111576,0.010111576,0.001917713,0.147053696,0.019002789,0.764818689,0.046983961,388321,33.84945955,169.2472978
85602,618780.00,38010,9464,30,4679,4785,116,116,22,1687,218,8774,539,11472,0.494399831,0.505600169,0.010111576,0.010111576,0.001917713,0.147053696,0.019002789,0.764818689,0.046983961,20626,1.797942817,53.93828452
85603,1372610.00,36250,7155,5,3565,3590,73,115,13,2617,183,6314,723,10038,0.49825297,0.50174703,0.007272365,0.011456465,0.001295079,0.260709305,0.018230723,0.629009763,0.0720263,274522,27.34827655,136.7413827
85603,1334180.00,36250,7155,10,3565,3590,73,115,13,2617,183,6314,723,10038,0.49825297,0.50174703,0.007272365,0.011456465,0.001295079,0.260709305,0.018230723,0.629009763,0.0720263,133418,13.29129309,132.9129309
85603,1124520.00,36250,7155,20,3565,3590,73,115,13,2617,183,6314,723,10038,0.49825297,0.50174703,0.007272365,0.011456465,0.001295079,0.260709305,0.018230723,0.629009763,0.0720263,56226,5.601315003,112.0263001
85603,281670.00,36250,7155,30,3565,3590,73,115,13,2617,183,6314,723,10038,0.49825297,0.50174703,0.007272365,0.011456465,0.001295079,0.260709305,0.018230723,0.629009763,0.0720263,9389,0.935345686,28.06037059
85606,5610.00,34737,1184,5,588,596,6,7,5,126,22,1131,30,1327,0.496621622,0.503378378,0.004521477,0.005275057,0.003767898,0.094951017,0.016578749,0.852298417,0.022607385,1122,0.845516202,4.22758101
85606,1210.00,34737,1184,10,588,596,6,7,5,126,22,1131,30,1327,0.496621622,0.503378378,0.004521477,0.005275057,0.003767898,0.094951017,0.016578749,0.852298417,0.022607385,121,0.09118312,0.911831198
85606,0.00,34737,1184,20,588,596,6,7,5,126,22,1131,30,1327,0.496621622,0.503378378,0.004521477,0.005275057,0.003767898,0.094951017,0.016578749,0.852298417,0.022607385,0,0,0
85607,2793565.00,31686,18925,5,9217,9708,168,231,42,16364,321,13747,4981,35854,0.487027741,0.512972259,0.00468567,0.006442796,0.001171417,0.456406538,0.008952976,0.383416076,0.138924527,558713,15.58300329,77.91501646
85607,2374270.00,31686,18925,10,9217,9708,168,231,42,16364,321,13747,4981,35854,0.487027741,0.512972259,0.00468567,0.006442796,0.001171417,0.456406538,0.008952976,0.383416076,0.138924527,237427,6.622050538,66.22050538
85607,1651980.00,31686,18925,20,9217,9708,168,231,42,16364,321,13747,4981,35854,0.487027741,0.512972259,0.00468567,0.006442796,0.001171417,0.456406538,0.008952976,0.383416076,0.138924527,82599,2.303759692,46.07519384
85607,354990.00,31686,18925,30,9217,9708,168,231,42,16364,321,13747,4981,35854,0.487027741,0.512972259,0.00468567,0.006442796,0.001171417,0.456406538,0.008952976,0.383416076,0.138924527,11833,0.330032911,9.900987338
85610,461500.00,38897,1333,20,692,641,9,12,5,438,46,1124,170,1804,0.519129782,0.480870218,0.004988914,0.006651885,0.002771619,0.242793792,0.025498891,0.623059867,0.094235033,23075,12.79101996,255.8203991
85610,324180.00,38897,1333,10,692,641,9,12,5,438,46,1124,170,1804,0.519129782,0.480870218,0.004988914,0.006651885,0.002771619,0.242793792,0.025498891,0.623059867,0.094235033,32418,17.97006652,179.7006652
85610,274055.00,38897,1333,5,692,641,9,12,5,438,46,1124,170,1804,0.519129782,0.480870218,0.004988914,0.006651885,0.002771619,0.242793792,0.025498891,0.623059867,0.094235033,54811,30.38303769,151.9151885
85610,148200.00,38897,1333,30,692,641,9,12,5,438,46,1124,170,1804,0.519129782,0.480870218,0.004988914,0.006651885,0.002771619,0.242793792,0.025498891,0.623059867,0.094235033,4940,2.738359202,82.15077605
85614,2081180.00,49915,21895,20,9929,11966,277,283,40,2509,250,20570,800,24729,0.45348253,0.54651747,0.011201423,0.011444054,0.001617534,0.101459824,0.010109588,0.831816895,0.032350681,104059,4.207974443,84.15948886
85614,1366850.00,49915,21895,10,9929,11966,277,283,40,2509,250,20570,800,24729,0.45348253,0.54651747,0.011201423,0.011444054,0.001617534,0.101459824,0.010109588,0.831816895,0.032350681,136685,5.527316107,55.27316107
85614,1259225.00,49915,21895,5,9929,11966,277,283,40,2509,250,20570,800,24729,0.45348253,0.54651747,0.011201423,0.011444054,0.001617534,0.101459824,0.010109588,0.831816895,0.032350681,251845,10.18419669,50.92098346
85614,882990.00,49915,21895,30,9929,11966,277,283,40,2509,250,20570,800,24729,0.45348253,0.54651747,0.011201423,0.011444054,0.001617534,0.101459824,0.010109588,0.831816895,0.032350681,29433,1.190222007,35.7066602
85615,764130.00,66207,9413,10,4677,4736,186,249,36,1674,170,8464,617,11396,0.496866036,0.503133964,0.016321516,0.021849772,0.003159003,0.146893647,0.014917515,0.742716743,0.054141804,76413,6.705247455,67.05247455
85615,596890.00,66207,9413,5,4677,4736,186,249,36,1674,170,8464,617,11396,0.496866036,0.503133964,0.016321516,0.021849772,0.003159003,0.146893647,0.014917515,0.742716743,0.054141804,119378,10.47542998,52.37714988
85615,574380.00,66207,9413,20,4677,4736,186,249,36,1674,170,8464,617,11396,0.496866036,0.503133964,0.016321516,0.021849772,0.003159003,0.146893647,0.014917515,0.742716743,0.054141804,28719,2.52009477,50.4018954
85615,195870.00,66207,9413,30,4677,4736,186,249,36,1674,170,8464,617,11396,0.496866036,0.503133964,0.016321516,0.021849772,0.003159003,0.146893647,0.014917515,0.742716743,0.054141804,6529,0.572920323,17.18760969
85616,701070.00,40871,5566,10,2811,2755,137,290,51,971,165,4812,377,6803,0.505030543,0.494969457,0.020138174,0.042628252,0.007496693,0.142731148,0.024254006,0.707334999,0.055416728,70107,10.30530648,103.0530648
85616,629825.00,40871,5566,5,2811,2755,137,290,51,971,165,4812,377,6803,0.505030543,0.494969457,0.020138174,0.042628252,0.007496693,0.142731148,0.024254006,0.707334999,0.055416728,125965,18.51609584,92.5804792
85616,518440.00,40871,5566,20,2811,2755,137,290,51,971,165,4812,377,6803,0.505030543,0.494969457,0.020138174,0.042628252,0.007496693,0.142731148,0.024254006,0.707334999,0.055416728,25922,3.810377775,76.20755549
85616,136080.00,40871,5566,30,2811,2755,137,290,51,971,165,4812,377,6803,0.505030543,0.494969457,0.020138174,0.042628252,0.007496693,0.142731148,0.024254006,0.707334999,0.055416728,4536,0.666764663,20.00293988
85617,39660.00,31094,1277,5,653,624,9,5,0,190,24,1216,47,1491,0.511354738,0.488645262,0.006036217,0.003353454,0,0.127431254,0.016096579,0.815560027,0.031522468,7932,5.319919517,26.59959759
85617,8100.00,31094,1277,10,653,624,9,5,0,190,24,1216,47,1491,0.511354738,0.488645262,0.006036217,0.003353454,0,0.127431254,0.016096579,0.815560027,0.031522468,810,0.543259557,5.432595573
85617,3900.00,31094,1277,20,653,624,9,5,0,190,24,1216,47,1491,0.511354738,0.488645262,0.006036217,0.003353454,0,0.127431254,0.016096579,0.815560027,0.031522468,195,0.130784708,2.615694165
85617,0.00,31094,1277,30,653,624,9,5,0,190,24,1216,47,1491,0.511354738,0.488645262,0.006036217,0.003353454,0,0.127431254,0.016096579,0.815560027,0.031522468,0,0,0
85618,544885.00,34722,1725,5,870,855,4,10,7,1151,80,1226,507,2985,0.504347826,0.495652174,0.001340034,0.003350084,0.002345059,0.38559464,0.02680067,0.410720268,0.169849246,108977,36.50820771,182.5410385
85618,426590.00,34722,1725,10,870,855,4,10,7,1151,80,1226,507,2985,0.504347826,0.495652174,0.001340034,0.003350084,0.002345059,0.38559464,0.02680067,0.410720268,0.169849246,42659,14.29112228,142.9112228
85618,230860.00,34722,1725,20,870,855,4,10,7,1151,80,1226,507,2985,0.504347826,0.495652174,0.001340034,0.003350084,0.002345059,0.38559464,0.02680067,0.410720268,0.169849246,11543,3.867001675,77.3400335
85618,76590.00,34722,1725,30,870,855,4,10,7,1151,80,1226,507,2985,0.504347826,0.495652174,0.001340034,0.003350084,0.002345059,0.38559464,0.02680067,0.410720268,0.169849246,2553,0.855276382,25.65829146
85621,3615135.00,28988,23054,5,10664,12390,174,115,20,21640,195,17091,6006,45241,0.462566149,0.537433851,0.003846069,0.002541942,0.000442077,0.478327181,0.00431025,0.377776795,0.132755686,723027,15.98167591,79.90837957
85621,2495010.00,28988,23054,10,10664,12390,174,115,20,21640,195,17091,6006,45241,0.462566149,0.537433851,0.003846069,0.002541942,0.000442077,0.478327181,0.00431025,0.377776795,0.132755686,249501,5.514931147,55.14931147
85621,1643060.00,28988,23054,20,10664,12390,174,115,20,21640,195,17091,6006,45241,0.462566149,0.537433851,0.003846069,0.002541942,0.000442077,0.478327181,0.00431025,0.377776795,0.132755686,82153,1.815897085,36.31794169
85621,507420.00,28988,23054,30,10664,12390,174,115,20,21640,195,17091,6006,45241,0.462566149,0.537433851,0.003846069,0.002541942,0.000442077,0.478327181,0.00431025,0.377776795,0.132755686,16914,0.373864415,11.21593245
85623,428420.00,49719,4073,10,2012,2061,22,24,21,1676,136,3225,850,5954,0.493984778,0.506015222,0.003694995,0.004030904,0.003527041,0.281491434,0.022841787,0.54165267,0.142761169,42842,7.195498824,71.95498824
85623,422080.00,49719,4073,5,2012,2061,22,24,21,1676,136,3225,850,5954,0.493984778,0.506015222,0.003694995,0.004030904,0.003527041,0.281491434,0.022841787,0.54165267,0.142761169,84416,14.17803158,70.89015788
85623,399200.00,49719,4073,20,2012,2061,22,24,21,1676,136,3225,850,5954,0.493984778,0.506015222,0.003694995,0.004030904,0.003527041,0.281491434,0.022841787,0.54165267,0.142761169,19960,3.352368156,67.04736312
85623,131610.00,49719,4073,30,2012,2061,22,24,21,1676,136,3225,850,5954,0.493984778,0.506015222,0.003694995,0.004030904,0.003527041,0.281491434,0.022841787,0.54165267,0.142761169,4387,0.736815586,22.10446758
85624,478780.00,35815,1426,20,685,741,4,6,0,487,29,1292,109,1927,0.480364656,0.519635344,0.002075765,0.003113648,0,0.252724442,0.015049299,0.670472237,0.056564608,23939,12.42293721,248.4587442
85624,292250.00,35815,1426,10,685,741,4,6,0,487,29,1292,109,1927,0.480364656,0.519635344,0.002075765,0.003113648,0,0.252724442,0.015049299,0.670472237,0.056564608,29225,15.16606124,151.6606124
85624,159240.00,35815,1426,5,685,741,4,6,0,487,29,1292,109,1927,0.480364656,0.519635344,0.002075765,0.003113648,0,0.252724442,0.015049299,0.670472237,0.056564608,31848,16.52724442,82.63622211
85624,146400.00,35815,1426,30,685,741,4,6,0,487,29,1292,109,1927,0.480364656,0.519635344,0.002075765,0.003113648,0,0.252724442,0.015049299,0.670472237,0.056564608,4880,2.532433835,75.97301505
85625,178520.00,41691,1983,5,997,986,14,20,1,207,65,1877,58,2242,0.502773575,0.497226425,0.006244425,0.008920607,0.00044603,0.092328278,0.028991971,0.83719893,0.025869759,35704,15.9250669,79.62533452
85625,138370.00,41691,1983,10,997,986,14,20,1,207,65,1877,58,2242,0.502773575,0.497226425,0.006244425,0.008920607,0.00044603,0.092328278,0.028991971,0.83719893,0.025869759,13837,6.171721677,61.71721677
85625,93580.00,41691,1983,20,997,986,14,20,1,207,65,1877,58,2242,0.502773575,0.497226425,0.006244425,0.008920607,0.00044603,0.092328278,0.028991971,0.83719893,0.025869759,4679,2.086975914,41.73951829
85625,32460.00,41691,1983,30,997,986,14,20,1,207,65,1877,58,2242,0.502773575,0.497226425,0.006244425,0.008920607,0.00044603,0.092328278,0.028991971,0.83719893,0.025869759,1082,0.482604817,14.47814451
85629,1444660.00,74366,23568,20,11626,11942,756,909,92,8365,581,19638,2727,33068,0.493295995,0.506704005,0.022861981,0.027488811,0.002782146,0.25296359,0.017569856,0.593867183,0.082466433,72233,2.184377646,43.68755292
85629,1333240.00,74366,23568,10,11626,11942,756,909,92,8365,581,19638,2727,33068,0.493295995,0.506704005,0.022861981,0.027488811,0.002782146,0.25296359,0.017569856,0.593867183,0.082466433,133324,4.031813233,40.31813233
85629,1053215.00,74366,23568,5,11626,11942,756,909,92,8365,581,19638,2727,33068,0.493295995,0.506704005,0.022861981,0.027488811,0.002782146,0.25296359,0.017569856,0.593867183,0.082466433,210643,6.369995161,31.84997581
85629,497130.00,74366,23568,30,11626,11942,756,909,92,8365,581,19638,2727,33068,0.493295995,0.506704005,0.022861981,0.027488811,0.002782146,0.25296359,0.017569856,0.593867183,0.082466433,16571,0.501118906,15.03356719
85631,772900.00,41444,3630,10,1813,1817,64,46,12,1783,120,2989,584,5598,0.499449036,0.500550964,0.011432655,0.00821722,0.002143623,0.31850661,0.021436227,0.533940693,0.104322972,77290,13.80671668,138.0671668
85631,744310.00,41444,3630,5,1813,1817,64,46,12,1783,120,2989,584,5598,0.499449036,0.500550964,0.011432655,0.00821722,0.002143623,0.31850661,0.021436227,0.533940693,0.104322972,148862,26.59199714,132.9599857
85631,638780.00,41444,3630,20,1813,1817,64,46,12,1783,120,2989,584,5598,0.499449036,0.500550964,0.011432655,0.00821722,0.002143623,0.31850661,0.021436227,0.533940693,0.104322972,31939,5.705430511,114.1086102
85631,144510.00,41444,3630,30,1813,1817,64,46,12,1783,120,2989,584,5598,0.499449036,0.500550964,0.011432655,0.00821722,0.002143623,0.31850661,0.021436227,0.533940693,0.104322972,4817,0.860485888,25.81457663
85632,189760.00,45368,835,20,459,376,7,3,3,174,16,761,70,1034,0.549700599,0.450299401,0.006769826,0.002901354,0.002901354,0.16827853,0.015473888,0.735976789,0.067698259,9488,9.176015474,183.5203095
85632,180970.00,45368,835,10,459,376,7,3,3,174,16,761,70,1034,0.549700599,0.450299401,0.006769826,0.002901354,0.002901354,0.16827853,0.015473888,0.735976789,0.067698259,18097,17.50193424,175.0193424
85632,143240.00,45368,835,5,459,376,7,3,3,174,16,761,70,1034,0.549700599,0.450299401,0.006769826,0.002901354,0.002901354,0.16827853,0.015473888,0.735976789,0.067698259,28648,27.70599613,138.5299807
85632,35670.00,45368,835,30,459,376,7,3,3,174,16,761,70,1034,0.549700599,0.450299401,0.006769826,0.002901354,0.002901354,0.16827853,0.015473888,0.735976789,0.067698259,1189,1.149903288,34.49709865
85633,1120.00,0,54,20,24,30,1,0,0,22,0,53,1,77,0.444444444,0.555555556,0.012987013,0,0,0.285714286,0,0.688311688,0.012987013,56,0.727272727,14.54545455
85633,600.00,0,54,5,24,30,1,0,0,22,0,53,1,77,0.444444444,0.555555556,0.012987013,0,0,0.285714286,0,0.688311688,0.012987013,120,1.558441558,7.792207792
85633,0.00,0,54,10,24,30,1,0,0,22,0,53,1,77,0.444444444,0.555555556,0.012987013,0,0,0.285714286,0,0.688311688,0.012987013,0,0,0
85633,0.00,0,54,30,24,30,1,0,0,22,0,53,1,77,0.444444444,0.555555556,0.012987013,0,0,0.285714286,0,0.688311688,0.012987013,0,0,0
85635,12385140.00,52860,34727,20,17034,17693,2082,3469,397,7624,830,27529,2679,44610,0.490511706,0.509488294,0.04667115,0.077762833,0.00889935,0.170903385,0.018605694,0.617103788,0.0600538,619257,13.88157364,277.6314728
85635,11664630.00,52860,34727,10,17034,17693,2082,3469,397,7624,830,27529,2679,44610,0.490511706,0.509488294,0.04667115,0.077762833,0.00889935,0.170903385,0.018605694,0.617103788,0.0600538,1166463,26.14801614,261.4801614
85635,8151440.00,52860,34727,5,17034,17693,2082,3469,397,7624,830,27529,2679,44610,0.490511706,0.509488294,0.04667115,0.077762833,0.00889935,0.170903385,0.018605694,0.617103788,0.0600538,1630288,36.54534858,182.7267429
85635,3125880.00,52860,34727,30,17034,17693,2082,3469,397,7624,830,27529,2679,44610,0.490511706,0.509488294,0.04667115,0.077762833,0.00889935,0.170903385,0.018605694,0.617103788,0.0600538,104196,2.335709482,70.07128447
85637,650800.00,59922,1268,20,613,655,15,7,1,183,22,1185,56,1469,0.483438486,0.516561514,0.010211028,0.004765146,0.000680735,0.124574541,0.014976174,0.806671205,0.038121171,32540,22.15112321,443.0224643
85637,280560.00,59922,1268,10,613,655,15,7,1,183,22,1185,56,1469,0.483438486,0.516561514,0.010211028,0.004765146,0.000680735,0.124574541,0.014976174,0.806671205,0.038121171,28056,19.0987066,190.987066
85637,71315.00,59922,1268,5,613,655,15,7,1,183,22,1185,56,1469,0.483438486,0.516561514,0.010211028,0.004765146,0.000680735,0.124574541,0.014976174,0.806671205,0.038121171,14263,9.709326072,48.54663036
85637,67290.00,59922,1268,30,613,655,15,7,1,183,22,1185,56,1469,0.483438486,0.516561514,0.010211028,0.004765146,0.000680735,0.124574541,0.014976174,0.806671205,0.038121171,2243,1.52688904,45.8066712
85638,637610.00,33893,1973,10,999,974,15,12,3,342,56,1893,51,2372,0.50633553,0.49366447,0.006323777,0.005059022,0.001264755,0.144182125,0.023608769,0.798060708,0.021500843,63761,26.8806914,268.806914
85638,565095.00,33893,1973,5,999,974,15,12,3,342,56,1893,51,2372,0.50633553,0.49366447,0.006323777,0.005059022,0.001264755,0.144182125,0.023608769,0.798060708,0.021500843,113019,47.64713322,238.2356661
85638,422040.00,33893,1973,20,999,974,15,12,3,342,56,1893,51,2372,0.50633553,0.49366447,0.006323777,0.005059022,0.001264755,0.144182125,0.023608769,0.798060708,0.021500843,21102,8.896290051,177.925801
85638,104460.00,33893,1973,30,999,974,15,12,3,342,56,1893,51,2372,0.50633553,0.49366447,0.006323777,0.005059022,0.001264755,0.144182125,0.023608769,0.798060708,0.021500843,3482,1.467959528,44.03878583
